run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s0.5_ecm0_top_fitness_vc200_sl10_01,0.5,0,top_fitness,200,10,519564556,500,1,,"{""0"": 239}","{""0"": ""valley""}","{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_04,0.5,0,top_fitness,200,10,597154218,500,1,,"{""0"": 263}","{""0"": ""valley""}","{""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_05,0.5,0,top_fitness,200,10,2840003069,500,1,,"{""0"": 246}","{""0"": ""valley""}","{""4"": 10, ""1"": 10, ""3"": 10, ""0"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_06,0.5,0,top_fitness,200,10,3437059578,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_01,0.5,1,top_fitness,200,10,3999235960,500,1,,"{""0"": 244}","{""0"": ""valley""}","{""3"": 10, ""1"": 10, ""0"": 10, ""4"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_04,0.5,1,top_fitness,200,10,4124115284,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_03,0.5,1,top_fitness,200,10,3795121732,500,0,,{},{},"{""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_02,0.5,1,top_fitness,200,10,456617161,500,1,,"{""1"": 380}","{""1"": ""in_situ""}","{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_00,0.5,1,top_fitness,200,10,2802372092,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_05,0.5,1,top_fitness,200,10,2683555097,500,1,,"{""0"": 217}","{""0"": ""valley""}","{""4"": 10, ""3"": 10, ""2"": 10, ""0"": 10, ""1"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_07,0.5,0,top_fitness,200,10,1455119870,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_08,0.5,0,top_fitness,200,10,2619657086,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_09,0.5,0,top_fitness,200,10,2746049199,500,1,,"{""0"": 203}","{""0"": ""valley""}","{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_10,0.5,0,top_fitness,200,10,15864701,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_06,0.5,1,top_fitness,200,10,2436021044,500,1,,"{""0"": 236}","{""0"": ""valley""}","{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_11,0.5,0,top_fitness,200,10,1202037139,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_12,0.5,0,top_fitness,200,10,2501022229,500,1,,"{""0"": 216}","{""0"": ""valley""}","{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_08,0.5,1,top_fitness,200,10,2850642634,500,1,,"{""0"": 358}","{""0"": ""in_situ""}","{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_07,0.5,1,top_fitness,200,10,2847260397,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_09,0.5,1,top_fitness,200,10,2398627918,500,1,,"{""0"": 186}","{""0"": ""valley""}","{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_13,0.5,0,top_fitness,200,10,2523584842,500,1,,"{""0"": 274}","{""0"": ""valley""}","{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_14,0.5,0,top_fitness,200,10,1718518017,500,1,,"{""0"": 276}","{""0"": ""valley""}","{""4"": 10, ""0"": 10, ""2"": 10, ""3"": 10, ""1"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_10,0.5,1,top_fitness,200,10,3041847452,500,1,,"{""0"": 159}","{""0"": ""valley""}","{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_11,0.5,1,top_fitness,200,10,2907932097,500,0,,{},{},"{""4"": 10, ""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_15,0.5,0,top_fitness,200,10,1288131866,500,0,,{},{},"{""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_12,0.5,1,top_fitness,200,10,3050641335,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_16,0.5,0,top_fitness,200,10,3219222497,500,1,,"{""0"": 206}","{""0"": ""in_situ""}","{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_17,0.5,0,top_fitness,200,10,1337573619,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_13,0.5,1,top_fitness,200,10,2660308068,500,1,,"{""0"": 207}","{""0"": ""valley""}","{""4"": 10, ""1"": 10, ""0"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_18,0.5,0,top_fitness,200,10,359973588,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm0_top_fitness_vc200_sl10_19,0.5,0,top_fitness,200,10,912516671,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_14,0.5,1,top_fitness,200,10,4240007392,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_15,0.5,1,top_fitness,200,10,292693018,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_16,0.5,1,top_fitness,200,10,3875048321,500,1,,"{""0"": 277}","{""0"": ""valley""}","{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_17,0.5,1,top_fitness,200,10,126328559,500,1,,"{""0"": 183}","{""0"": ""valley""}","{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_18,0.5,1,top_fitness,200,10,2803249724,500,1,,"{""0"": 180}","{""0"": ""in_situ""}","{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_top_fitness_vc200_sl10_19,0.5,1,top_fitness,200,10,4096689825,500,0,,{},{},"{""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_00,0.5,0,random,200,10,1528634979,500,0,,{},{},"{""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_01,0.5,0,random,200,10,408381730,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_00,1.0,0,random,200,10,2452765965,500,0,,{},{},"{""4"": 10, ""1"": 10, ""0"": 10, ""3"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_01,1.0,0,random,200,10,3349413387,500,0,,{},{},"{""4"": 10, ""1"": 10, ""3"": 10, ""0"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_02,0.5,0,random,200,10,2002804101,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s1.0_ecm0_random_vc200_sl10_02,1.0,0,random,200,10,3749517255,500,0,,{},{},"{""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_03,0.5,0,random,200,10,108496328,500,0,,{},{},"{""4"": 10, ""1"": 10, ""3"": 10, ""0"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_02,0.5,1,random,200,10,2260772534,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_00,0.5,1,random,200,10,670397621,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s1.0_ecm0_random_vc200_sl10_03,1.0,0,random,200,10,4292668816,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_01,0.5,1,random,200,10,1185485465,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_03,0.5,1,random,200,10,24324683,500,0,,{},{},"{""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_04,0.5,0,random,200,10,4130667392,500,0,,{},{},"{""4"": 10, ""1"": 10, ""0"": 10, ""3"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_04,1.0,0,random,200,10,2906694064,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm0_random_vc200_sl10_05,0.5,0,random,200,10,3572355357,500,0,,{},{},"{""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10, ""2"": 10}",,
s1.0_ecm1_random_vc200_sl10_00,1.0,1,random,200,10,4017707384,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_05,1.0,0,random,200,10,9050908,500,0,,{},{},"{""4"": 10, ""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10}",,
s1.0_ecm1_random_vc200_sl10_01,1.0,1,random,200,10,681803007,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm1_random_vc200_sl10_02,1.0,1,random,200,10,427322161,500,0,,{},{},"{""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_04,0.5,1,random,200,10,3941796911,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm0_random_vc200_sl10_06,0.5,0,random,200,10,2815185888,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_05,0.5,1,random,200,10,3333263800,500,0,,{},{},"{""4"": 10, ""0"": 10, ""2"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm0_random_vc200_sl10_06,1.0,0,random,200,10,1659215716,500,0,,{},{},"{""3"": 10, ""0"": 10, ""4"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_07,0.5,0,random,200,10,4090504045,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s1.0_ecm1_random_vc200_sl10_03,1.0,1,random,200,10,3235362962,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s1.0_ecm0_random_vc200_sl10_07,1.0,0,random,200,10,3871067897,500,0,,{},{},"{""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_08,0.5,0,random,200,10,3623350173,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_06,0.5,1,random,200,10,2880498146,500,0,,{},{},"{""4"": 10, ""0"": 10, ""2"": 10, ""3"": 10, ""1"": 10}",,
s1.0_ecm0_random_vc200_sl10_08,1.0,0,random,200,10,383040790,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm1_random_vc200_sl10_07,0.5,1,random,200,10,1168473623,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s1.0_ecm1_random_vc200_sl10_04,1.0,1,random,200,10,1751625222,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_09,0.5,0,random,200,10,3345600087,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_08,0.5,1,random,200,10,3996786701,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_09,1.0,0,random,200,10,304036284,500,0,,{},{},"{""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_10,0.5,0,random,200,10,3835622318,500,0,,{},{},"{""4"": 10, ""1"": 10, ""0"": 10, ""3"": 10, ""2"": 10}",,
s1.0_ecm1_random_vc200_sl10_05,1.0,1,random,200,10,1114552857,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_10,1.0,0,random,200,10,1457221137,500,0,,{},{},"{""3"": 10, ""4"": 10, ""1"": 10, ""0"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_09,0.5,1,random,200,10,3522309412,500,0,,{},{},"{""4"": 10, ""0"": 10, ""2"": 10, ""3"": 10, ""1"": 10}",,
s0.5_ecm0_random_vc200_sl10_11,0.5,0,random,200,10,3547053224,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm1_random_vc200_sl10_06,1.0,1,random,200,10,2405878581,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm1_random_vc200_sl10_10,0.5,1,random,200,10,1275825925,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_11,1.0,0,random,200,10,91570814,500,0,,{},{},"{""4"": 10, ""1"": 10, ""0"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_12,0.5,0,random,200,10,544426856,500,0,,{},{},"{""4"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""3"": 10}",,
s0.5_ecm1_random_vc200_sl10_11,0.5,1,random,200,10,3713673335,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s1.0_ecm1_random_vc200_sl10_07,1.0,1,random,200,10,701111279,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm1_random_vc200_sl10_08,1.0,1,random,200,10,3504060986,500,0,,{},{},"{""4"": 10, ""0"": 10, ""2"": 10, ""3"": 10, ""1"": 10}",,
s1.0_ecm0_random_vc200_sl10_12,1.0,0,random,200,10,1992107323,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s0.5_ecm0_random_vc200_sl10_13,0.5,0,random,200,10,2376670789,500,0,,{},{},"{""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_13,1.0,0,random,200,10,2977182772,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_12,0.5,1,random,200,10,3487454052,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_14,0.5,0,random,200,10,2275219521,500,0,,{},{},"{""4"": 10, ""0"": 10, ""3"": 10, ""2"": 10, ""1"": 10}",,
s1.0_ecm1_random_vc200_sl10_09,1.0,1,random,200,10,896410664,500,0,,{},{},"{""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10, ""2"": 10}",,
s0.5_ecm1_random_vc200_sl10_13,0.5,1,random,200,10,3016682335,500,0,,{},{},"{""4"": 10, ""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10}",,
s1.0_ecm0_random_vc200_sl10_14,1.0,0,random,200,10,844075872,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
s0.5_ecm0_random_vc200_sl10_15,0.5,0,random,200,10,3253534920,500,0,,{},{},"{""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""2"": 10}",,
