run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s1.0_ecm0_top_fitness_vc200_sl10_19,1.0,0,top_fitness,200,10,1534292923,500,0,,{},{},"{""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10}",,
s1.5_ecm1_top_fitness_vc200_sl10_18,1.5,1,top_fitness,200,10,2063914527,500,1,,"{""1"": 126}","{""1"": ""valley""}","{""2"": 10, ""0"": 10, ""3"": 10, ""4"": 10, ""1"": 10}",,
s1.0_ecm0_random_vc200_sl10_19,1.0,0,random,200,10,3785614042,500,1,,"{""1"": 383}","{""1"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s0.5_ecm1_random_vc200_sl10_19,0.5,1,random,200,10,860135302,500,3,,"{""1"": 303, ""0"": 386, ""4"": 428}","{""1"": ""in_situ"", ""0"": ""in_situ"", ""4"": ""valley""}","{""2"": 10, ""0"": 10, ""4"": 10, ""3"": 10, ""1"": 10}",,
s1.0_ecm1_top_fitness_vc200_sl10_19,1.0,1,top_fitness,200,10,2123702648,500,2,,"{""1"": 341, ""3"": 393}","{""1"": ""in_situ"", ""3"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.5_ecm0_top_fitness_vc200_sl10_19,1.5,0,top_fitness,200,10,143517813,500,0,,{},{},"{""2"": 10, ""1"": 10, ""3"": 10, ""4"": 10, ""0"": 10}",,
s1.5_ecm1_random_vc200_sl10_17,1.5,1,random,200,10,2596276317,500,1,,"{""1"": 284}","{""1"": ""in_situ""}","{""2"": 10, ""4"": 10, ""0"": 10, ""3"": 10, ""1"": 10}",,
s1.5_ecm0_random_vc200_sl10_19,1.5,0,random,200,10,3684416352,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm1_random_vc200_sl10_18,1.0,1,random,200,10,3581679881,500,0,,{},{},"{""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10, ""3"": 10}",,
s1.5_ecm1_top_fitness_vc200_sl10_19,1.5,1,top_fitness,200,10,3689841176,500,0,,{},{},"{""2"": 10, ""0"": 10, ""4"": 10, ""1"": 10, ""3"": 10}",,
s1.0_ecm1_random_vc200_sl10_19,1.0,1,random,200,10,2992581399,500,1,,"{""1"": 328}","{""1"": ""in_situ""}","{""2"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""0"": 10}",,
s1.5_ecm1_random_vc200_sl10_18,1.5,1,random,200,10,4153620616,500,0,,{},{},"{""0"": 10, ""2"": 10, ""4"": 10, ""3"": 10, ""1"": 10}",,
s1.5_ecm1_random_vc200_sl10_19,1.5,1,random,200,10,3214703776,500,0,,{},{},"{""2"": 10, ""4"": 10, ""3"": 10, ""1"": 10, ""0"": 10}",,
