run_id,mutation_scalar,use_ecm,valley_reaper,valley_capacity,slots_per_peak,seed,generations_run,final_peaks_colonized,time_to_blanket,per_peak_convergence,colonization_source,occupancy_distribution,extinction_gen,pre_extinction_peaks_colonized
s1.0_ecm1_top_fitness_vc200_sl10_03,1.0,1,top_fitness,200,10,3347769623,1000,2,,"{""1"": 841, ""3"": 846}","{""1"": ""in_situ"", ""3"": ""in_situ""}","{""0"": 10, ""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,1
s0.5_ecm1_top_fitness_vc200_sl10_06,0.5,1,top_fitness,200,10,2436021044,1000,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,0
s1.0_ecm0_top_fitness_vc200_sl10_07,1.0,0,top_fitness,200,10,2192311881,1000,1,,"{""0"": 504}","{""0"": ""valley""}","{""3"": 10, ""1"": 10, ""0"": 10, ""2"": 10, ""4"": 10}",250,0
s1.0_ecm1_top_fitness_vc200_sl10_04,1.0,1,top_fitness,200,10,791103370,1000,1,,"{""2"": 757}","{""2"": ""in_situ""}","{""3"": 10, ""1"": 10, ""2"": 10, ""4"": 10, ""0"": 10}",250,0
s0.5_ecm0_top_fitness_vc200_sl10_08,0.5,0,top_fitness,200,10,2619657086,1000,2,,"{""2"": 872, ""4"": 904}","{""2"": ""in_situ"", ""4"": ""in_situ""}","{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,1
s0.5_ecm1_top_fitness_vc200_sl10_07,0.5,1,top_fitness,200,10,2847260397,1000,3,,"{""3"": 444, ""2"": 823, ""4"": 902}","{""3"": ""in_situ"", ""2"": ""in_situ"", ""4"": ""in_situ""}","{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,1
s1.0_ecm0_top_fitness_vc200_sl10_08,1.0,0,top_fitness,200,10,346485725,1000,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,0
s0.5_ecm0_top_fitness_vc200_sl10_09,0.5,0,top_fitness,200,10,2746049199,1000,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""2"": 10, ""4"": 10}",250,1
s0.5_ecm1_top_fitness_vc200_sl10_08,0.5,1,top_fitness,200,10,2850642634,1000,0,,{},{},"{""3"": 10, ""0"": 10, ""1"": 10, ""4"": 10, ""2"": 10}",250,1
s1.0_ecm0_top_fitness_vc200_sl10_09,1.0,0,top_fitness,200,10,1103451904,1000,2,,"{""0"": 471, ""4"": 895}","{""0"": ""valley"", ""4"": ""in_situ""}","{""3"": 10, ""2"": 10, ""4"": 10, ""0"": 10, ""1"": 10}",250,0
